Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
2004-03-18 00:00:00;14:00:00;2.3;1378.75;;13.09224479;1086.75;137;901.25;126;1660.25;1143.5;25.15000057;24.85000038;0.782925012
2004-03-18 00:00:00;15:00:00;2.2;1321.666667;;14.37324794;1128.666667;149;933.6666667;128;1639.333333;1109.333333;27.03333346;17.83333333;0.627469327
2004-03-18 00:00:00;16:00:00;2.8;1495.75;;16.83563434;1205;172;822;169;1766.5;1347.25;27.12500048;23.12499952;0.818014479
2004-03-18 00:00:00;17:00:00;2.7;1408.75;;14.45385965;1131.25;166;873;149;1688.5;1205.75;25.80000019;23.92500019;0.783192918
2004-03-18 00:00:00;18:00:00;3.7;1512.75;;21.5158658;1338;214;764.25;156;1956.5;1397;23.04999971;26.77499962;0.744593318
2004-03-18 00:00:00;19:00:00;5.1;1667;;26.40333589;1464.25;280;683.25;168;2117.75;1588.25;20.7249999;31.125;0.752286519
2004-03-18 00:00:00;20:00:00;5.1;1666.75;;25.96061982;1453.25;276;683.5;176;2051;1568.5;18.5999999;36.17500019;0.767639178
2004-03-18 00:00:00;21:00:00;3.2;1430.25;;14.14288336;1121.25;178;814;135;1731.5;1321.5;16.04999971;48.42500019;0.876780241
2004-03-18 00:00:00;22:00:00;2.1;1333.25;;10.3056641;989;129;885.25;121;1620.75;1194;14.45000005;57.77500057;0.945557828
2004-03-18 00:00:00;23:00:00;1.7;1261.5;;8.276765149;910.5;95;948.25;99;1545.25;1061.5;13.05000019;64.17500019;0.960555664
2004-03-19 00:00:00;00:00:00;2;1287.25;;8.921378917;936.25;126;918;106;1606;1040;11.97499967;69.69999886;0.97351894
2004-03-19 00:00:00;01:00:00;1.6;1134.25;;6.618666372;840;103;1021.25;96;1501.25;917;11.94999981;71.10000038;0.991470559
2004-03-19 00:00:00;02:00:00;0.9;998.75;;3.594138291;687.75;48;1228.5;63;1380.25;593.5;12.5250001;69.29999924;1.002870845
2004-03-19 00:00:00;03:00:00;0.7;960.75;;2.529440504;621.5;34;1381.5;47.5;1300.75;430.25;12.5250001;67.49999809;0.976822235
2004-03-19 00:00:00;04:00:00;0.6;933.75;;1.794977533;568.5;20;1378.5;32;1280.25;397;12.32499981;67.65000153;0.966465601
2004-03-19 00:00:00;05:00:00;0.5;912.75;;1.268602112;524.5;18;1375.5;28;1260.25;370;12.45000005;66.80000114;0.96203688
2004-03-19 00:00:00;06:00:00;0.7;969.25;;2.314320289;606.75;56;1372.5;61;1323.75;438;12.34999967;66.30000114;0.948706111
2004-03-19 00:00:00;07:00:00;1.5;1181.5;;6.731036455;845;115;1054;99;1539;704.25;12.42499971;64.89999962;0.933170176
2004-03-19 00:00:00;08:00:00;4.8;1263.333333;;22.79955571;1372.25;320;670.75;157;2144.25;1475.75;13.0250001;61.62500095;0.920910529
2004-03-19 00:00:00;09:00:00;4.4;1345.166667;;21.01878086;1581.5;357;574.5;166;2062.25;1715.5;13.60000014;58.82500076;0.912017783
2004-03-19 00:00:00;10:00:00;4;1427;;19.238006;1275;253;700.5;149;1980.25;1398;13.89999986;57.14999962;0.903171037
2004-03-19 00:00:00;11:00:00;3.3;1389.5;;16.3633884;1190.75;218;758.75;135;1878.75;1267.5;14.4749999;54.40000057;0.891736016
2004-03-19 00:00:00;12:00:00;2.8;1283;;14.01930102;1117.25;192;813;127;1751;1188.25;15.47500014;50.07499981;0.874442496
2004-03-19 00:00:00;13:00:00;3;1303.5;;15.25985873;1156.75;176;793;122;1800.5;1170.5;16.12499976;47.57499981;0.865455121
2004-03-19 00:00:00;14:00:00;3.3;1364;;16.72742509;1201.75;198;770.75;135;1875;1250.25;16.2750001;47.05000019;0.863995498
2004-03-19 00:00:00;15:00:00;3.5;1409.75;;19.00041493;1268.25;212;724.25;139;1956.5;1344;16.39999962;47.49999905;0.879118203
2004-03-19 00:00:00;16:00:00;4;1476;;19.41481032;1280;249;708;147;1954.5;1378;16.05000019;50.22500038;0.909370967
2004-03-19 00:00:00;17:00:00;4.6;1522;;20.86310849;1320.25;270;689.75;158;2005.25;1435.25;16;50.65000057;0.914190929
2004-03-19 00:00:00;18:00:00;4.1;1441.75;;20.16490281;1301;231;704;146;1952.25;1372.25;15.8499999;50.27499962;0.898908858
2004-03-19 00:00:00;19:00:00;4.5;1469;;21.74774818;1344.25;251;677.25;144;1996.75;1471;15.47500014;50.625;0.88404696
2004-03-19 00:00:00;20:00:00;3.9;1467.25;;19.84195049;1292;210;697.5;138;1942;1438.75;15.42499995;51.44999981;0.895625708
2004-03-19 00:00:00;21:00:00;4;1420.5;;16.74405331;1202.25;249;747.5;143;1854;1428.5;15.20000005;53.12499905;0.911744585
2004-03-19 00:00:00;22:00:00;2.2;1175;;9.145099271;945;143;903.75;116;1603.5;1080.5;14.70000005;57.57499981;0.957347051
2004-03-19 00:00:00;23:00:00;2.1;1215;;8.301413417;911.5;127;947.75;109;1546.75;993;14.17499995;58.32499981;0.938021892
2004-03-20 00:00:00;00:00:00;1.7;1126.75;;5.791191635;802;104;1064;92;1446.5;837;13.7750001;57.94999981;0.908543705
2004-03-20 00:00:00;01:00:00;1.6;1090.25;;5.191654203;773;86;1105.25;83;1428.5;761;13.89999986;55.94999981;0.884206819
2004-03-20 00:00:00;02:00:00;1.3;1017;;4.1231866;717.5;74;1181.75;81;1382.25;650.25;13.87499976;55.55000019;0.876487638
2004-03-20 00:00:00;03:00:00;1.3;997.25;;3.410629499;677;59;1252.25;68;1358.5;590.75;13.82499981;55.10000038;0.866620379
2004-03-20 00:00:00;04:00:00;1.05;944.75;;2.908548009;646.25;44;1308;55;1331.5;505;13.79999995;54.60000038;0.857388288
2004-03-20 00:00:00;05:00:00;0.8;955.75;;3.1492096;661.25;42;1259.75;53;1350.5;518;13.62500024;55.125;0.856018865
2004-03-20 00:00:00;06:00:00;0.8;966.25;;2.529440504;621.5;63;1316.75;67;1342.25;570.75;13.57499981;58.97500038;0.912884475
2004-03-20 00:00:00;07:00:00;1.1;1064;;4.307931855;727.5;115;1160.5;91;1461.25;842;13.45000005;58.35000038;0.896023685
2004-03-20 00:00:00;08:00:00;2.1;1299.75;;8.883264241;934.75;170;902.25;113;1623;1144.75;13.75;58.02500057;0.908269844
2004-03-20 00:00:00;09:00:00;2.4;1348;;10.54347425;997.75;147;833.75;102;1689;1218.25;14.5999999;53.05000019;0.876531145
2004-03-20 00:00:00;10:00:00;2.6;1424.5;;12.52110631;1067.5;166;776.25;107;1764;1341;15.0250001;52.32499981;0.888137772
2004-03-20 00:00:00;11:00:00;2.8;1473.75;;12.33071157;1061;195;767.5;113;1768.25;1405.5;15.4000001;52.05000019;0.904642892
2004-03-20 00:00:00;12:00:00;2.6;1489.75;;11.68841935;1038.75;182;782.25;108;1756.75;1421.5;16.25000048;49.95000076;0.915812654
2004-03-20 00:00:00;13:00:00;2.6;1494.75;;11.7241144;1040;168;808.75;105;1735;1373;17.14999962;47.85000134;0.928079286
2004-03-20 00:00:00;14:00:00;2.1;1375.5;;9.338736658;952.5;125;899.5;93;1636.25;1153.25;19.04999971;42.94999981;0.937023478
2004-03-20 00:00:00;15:00:00;1.7;1304.75;;7.635017301;884;95;980;87;1573.25;927.25;19.50000048;42.25;0.947579638
2004-03-20 00:00:00;16:00:00;1.6;1282.5;;6.714129542;844.25;79;1035.5;76;1538.75;766.25;19.50000048;42.32499981;0.949261728
2004-03-20 00:00:00;17:00:00;2.1;1392.25;;9.724590097;967.25;119;929.75;94;1648.75;941.25;19.05000019;43.79999924;0.955567614
2004-03-20 00:00:00;18:00:00;2.3;1452.25;;12.38916208;1063;142;855.5;110;1774.25;1146;18.47499943;46.27499962;0.974415794
2004-03-20 00:00:00;19:00:00;3.5;1633;;16.64438971;1199.25;215;734;136;1918.5;1416.5;17.37500048;51.64999962;1.015916021
2004-03-20 00:00:00;20:00:00;3.9;1624.5;;16.37162401;1191;229;732.75;139;1885;1442;17.0999999;51.27500057;0.99141492
2004-03-20 00:00:00;21:00:00;3.3;1534.5;;13.73529005;1108;206;785.25;125;1819.5;1323.25;16.42499971;53.75000095;0.99635055
2004-03-20 00:00:00;22:00:00;2.3;1322.5;;9.88344956;973.25;147;863.75;111;1712.25;1125;16.22500038;55.35000038;1.013229741
2004-03-20 00:00:00;23:00:00;2.1;1309;;8.940462338;937;122;904.75;97;1671.5;1035.5;15.92499995;57.65000057;1.035643696
2004-03-21 00:00:00;00:00:00;2.8;1455.5;;10.57763581;999;175;835;107;1713.75;1202.25;15.7249999;58.59999943;1.039552414
2004-03-21 00:00:00;01:00:00;2.1;1299.5;;7.351704652;872;133;940.5;90;1577;1054.25;15.125;60.875;1.039813497
2004-03-21 00:00:00;02:00:00;1.6;1202.5;;6.242660502;823;89;1003.75;84;1525.5;903;15.57500005;56.62499905;0.995073867
2004-03-21 00:00:00;03:00:00;1.6;1194.75;;6.529351623;836;87;987;85.5;1554.25;884.5;15.20000005;57.92500019;0.994123411
2004-03-21 00:00:00;04:00:00;1.35;1116.75;;5.791191635;802;85;1028.5;87;1538.75;817.75;15.375;57.75;1.002128859
2004-03-21 00:00:00;05:00:00;1.1;1061.75;;3.995924293;710.5;55;1135.75;66;1460.75;700;14.9000001;60.55000019;1.019649369
2004-03-21 00:00:00;06:00:00;0.7;947;;2.130370432;593.6666667;24;1300;36;1390;580.3333333;14.46666654;62.9666659;1.031616683
2004-03-21 00:00:00;07:00:00;0.8;1065;;3.585512194;687.25;72;1142.5;62;1492.25;814.5;14.1500001;66.20000267;1.062981061
2004-03-21 00:00:00;08:00:00;1.2;1154.5;;4.42986293;734;122;1061.75;91;1528;1035;14.4749999;65.29999924;1.07041104
2004-03-21 00:00:00;09:00:00;1.4;1220.25;;5.364484431;781.5;111;995.75;89;1559.75;1067.25;15.29999995;62.12500095;1.072957956
2004-03-21 00:00:00;10:00:00;1.7;1300.75;;7.113334198;861.75;123;913.5;93;1633;1114;16.32500029;59.00000095;1.086838365
2004-03-21 00:00:00;11:00:00;1.8;1279.25;;7.299092626;869.75;106;911.25;81;1646.25;1000;18.87499952;49.57499981;1.069972729
2004-03-21 00:00:00;12:00:00;1.8;1267;;7.605292633;882.75;103;952.75;82;1616.75;905.75;19.375;46.05000019;1.024916621
2004-03-21 00:00:00;13:00:00;1.9;1238.75;;6.793183479;847.75;102;980.5;80;1567.5;822.25;20.7750001;41.62500095;1.009132844
2004-03-21 00:00:00;14:00:00;1.3;1128.25;;4.586705931;742.25;48;1143.75;48;1506.5;610.25;21.375;40.27499962;1.012596863
2004-03-21 00:00:00;15:00:00;1.6;1242.75;;8.418919081;916.25;63;962;61;1668.5;656.75;21.2249999;39.29999924;0.979146957
2004-03-21 00:00:00;16:00:00;1.9;1208;;6.91250324;853;98;1059.75;89;1506.25;646.75;20.27499962;38.02500057;0.894213941
2004-03-21 00:00:00;17:00:00;2.3;1306.25;;8.953194276;937.5;132;960.75;105;1606.5;762;19.4000001;41.29999924;0.92060895
2004-03-21 00:00:00;18:00:00;3.8;1545.5;;15.0764869;1151;173;769.25;116;1873.75;1122;18.52499962;43.80000019;0.92515101
2004-03-21 00:00:00;19:00:00;3.5;1501;;12.60939998;1070.5;185;823;119;1744.25;1130.25;17.7750001;48.05000114;0.968889456
2004-03-21 00:00:00;20:00:00;4.3;1604.75;;15.1401612;1153;266;769.25;144;1840;1636.75;17.89999962;46.85000038;0.952044499
2004-03-21 00:00:00;21:00:00;2.8;1315.5;;9.890092509;973.5;188;883.25;123;1672.5;1272.25;17.42500019;49.10000038;0.968767965
2004-03-21 00:00:00;22:00:00;1.9;1195;;7.977364527;898.25;122;933.25;105;1594.25;1098;16.97500038;51.67500114;0.991390723
2004-03-21 00:00:00;23:00:00;1.9;1211;;7.928929906;896.25;112;920.25;93;1624;1066.25;16.39999962;55.10000038;1.019777143
2004-03-22 00:00:00;00:00:00;1.7;1161.25;;6.074365814;815.25;93;995.25;86;1582.25;909;16.12500048;60.02500057;1.091937922
2004-03-22 00:00:00;01:00:00;1.5;1095.25;;5.071111975;767;74;1050.25;76;1547;818.25;15.82499981;60.52499962;1.080477313
2004-03-22 00:00:00;02:00:00;0.6;897;;1.71865285;562.5;23;1416.5;33;1355;472.25;16.32500052;56.95000076;1.04907535
2004-03-22 00:00:00;03:00:00;0.4;842;;0.710517574;468;20;1347.6;30;1274.25;393.5;16.92499971;53.90000057;1.030856269
2004-03-22 00:00:00;04:00:00;0.35;853.75;;0.829014439;481.25;17;1278.7;27;1304;396.25;16.10000014;55.90000057;1.015304131
2004-03-22 00:00:00;05:00:00;0.3;845;;0.747676455;472.25;15;1209.8;23;1278;378.25;16.5250001;53.87499905;1.004939362
2004-03-22 00:00:00;06:00:00;0.6;941.5;;2.02560937;586;41;1140.9;46;1372.5;432;16.375;53.99999905;0.997854689
2004-03-22 00:00:00;07:00:00;1.2;1090.25;;5.096125348;768.25;86;1072;76;1537.75;699;15.67499995;57.64999962;1.019486173
2004-03-22 00:00:00;08:00:00;3.6;1514.25;;17.68644401;1230.25;226;732;116;1996.25;1252.25;15.79999995;53.69999981;0.957133027
2004-03-22 00:00:00;09:00:00;3.7;1378.75;;18.42494551;1251.75;214;711;115;1961.75;1236.75;17.375;42.09999943;0.828074791
2004-03-22 00:00:00;10:00:00;1.8;1074.25;;6.941043176;854.25;115;1031.75;83;1483.5;772;17.9000001;38.35000038;0.779314999
2004-03-22 00:00:00;11:00:00;1.6;1089.75;;7.252461688;867.75;124;1025.75;87;1509;765.75;18.54999971;36.69999981;0.776380675
2004-03-22 00:00:00;12:00:00;1.9;1109.5;;9.645572228;964.25;122;947.25;90;1576.5;828.75;21;29.55000019;0.72625099
2004-03-22 00:00:00;13:00:00;2;1101.75;;10.44807267;994.25;107;954.75;87;1598.75;783;21.3499999;28.14999962;0.706678839
2004-03-22 00:00:00;14:00:00;2.2;1099.5;;11.17256799;1020.5;133;951.75;99;1607;822;21.30000019;26.125;0.653860335
2004-03-22 00:00:00;15:00:00;2.1;1093.75;;10.67353866;1002.5;130;965;99;1573.75;813;21.25;26.77499962;0.668101901
2004-03-22 00:00:00;16:00:00;2.3;1075.5;451;11.55320162;1034;150;964.25;101;1544.25;812.5;21.32499981;24.17500019;0.60597224
2004-03-22 00:00:00;17:00:00;2.6;1151.75;185;12.3526167;1061.75;138;928;103;1606.25;849.5;20.22500038;28.5;0.668178382
2004-03-22 00:00:00;18:00:00;3.8;1406.75;426;18.33841205;1249.25;213;720;129;1931.75;1275.75;16.9749999;43.07500076;0.826398721
2004-03-22 00:00:00;19:00:00;4.4;1437.5;525;21.02778471;1324.75;232;677.5;143;1992.5;1400.75;15.5999999;47.42499924;0.834715253
2004-03-22 00:00:00;20:00:00;4.5;1424.5;624;21.04611613;1325.25;238;678;146;1965;1355.75;15.2750001;47.42500019;0.817783435
2004-03-22 00:00:00;21:00:00;3.3;1278.5;325;14.45385965;1131.25;180;775.25;124;1758.25;1243;14.52499986;49.72499943;0.817693173
2004-03-22 00:00:00;22:00:00;2;1131.75;143;8.418919081;916.25;128;920;113;1560.5;1082.5;13.92499995;52;0.823093236
2004-03-22 00:00:00;23:00:00;1.1;1006.25;89;4.331267414;728.75;65;1141.75;80;1369.5;795;14.47499967;49.44999981;0.810594572
2004-03-23 00:00:00;00:00:00;0.9;982.25;73;3.799388372;699.5;53;1204.25;72;1358.75;735;13.79999995;51.39999962;0.807138413
2004-03-23 00:00:00;01:00:00;0.8;968.5;48;2.744960464;635.75;47;1271;64;1309.25;684;14.00000024;51.32499981;0.816299781
2004-03-23 00:00:00;02:00:00;0.7;940.5;47;2.525726643;621.25;51;1298.25;70;1329.75;714.25;12.95000005;56.77499866;0.844361518
2004-03-23 00:00:00;03:00:00;0.5;892;36;1.243793053;522.25;35.5;1274.25;50.5;1284.5;456;11.04999995;70.04999924;0.9214782
2004-03-23 00:00:00;04:00:00;0.4;855;25;0.796957826;477.75;20;1250.25;31;1261.25;401.25;10.07500029;76.82500076;0.948316547
2004-03-23 00:00:00;05:00:00;0.3;833.75;19;0.632452934;458.75;13;1226.25;22;1211.5;361.25;8.825000286;80.45000076;0.914700671
2004-03-23 00:00:00;06:00:00;0.5;908.5;26;1.769378935;566.5;33;1202.25;47;1286.5;417.75;9.575000048;75.375;0.900402825
2004-03-23 00:00:00;07:00:00;1.1;1061;60;4.62988453;744.5;103;1178.25;88;1428.5;616.25;9.799999952;74.99999809;0.909254704
2004-03-23 00:00:00;08:00:00;3;1440.75;248;14.22035703;1123.75;224;851;130;1829;1088.5;10;74.22499847;0.911733619
2004-03-23 00:00:00;09:00:00;3.8;1498.25;535;21.01862155;1324.5;244;684.25;132;2095;1328.75;11.1500001;69.72499847;0.923183817
2004-03-23 00:00:00;10:00:00;3.4;1342.75;340;16.182652;1185.25;237;760;132;1856.5;1310.5;12;62.92499924;0.880311059
2004-03-23 00:00:00;11:00:00;3;1308;325;15.54071404;1165.5;220;791.75;131;1794;1236;12.77500033;55.82499981;0.820958069
2004-03-23 00:00:00;12:00:00;2.7;1209;267;13.40834197;1097.25;207;836.5;129;1746;1147.25;13.125;54.75;0.823433469
2004-03-23 00:00:00;13:00:00;3.5;1310.25;325;16.88567737;1206.5;208;770.25;132;1846.75;1301;13.75;53.35000134;0.835091718
2004-03-23 00:00:00;14:00:00;2.8;1170.75;268;12.42575347;1064.25;160;880.5;110;1639;1096.5;16.0250001;42.44999981;0.767391609
2004-03-23 00:00:00;15:00:00;1.9;1112;136;10.06347653;980;131;923.75;99;1588.5;900.25;14.0999999;49.80000019;0.797104156
2004-03-23 00:00:00;16:00:00;2;1132;118;8.68744804;927;128;944.25;100;1570.25;780.5;11.9749999;61.12500095;0.853749613
2004-03-23 00:00:00;17:00:00;3;1225;276;13.83479526;1111.25;176;817.75;122;1718.75;1013.25;13.5999999;54.59999943;0.846513711
2004-03-23 00:00:00;18:00:00;1.9;1064.5;151;9.34522101;952.75;107;961.75;97;1513.75;789.75;13.6500001;49.47500134;0.769509151
2004-03-23 00:00:00;19:00:00;2.7;1236.25;236;13.00998917;1084;131;853.5;112;1687.75;1059;11.67499995;57.09999943;0.782208613
2004-03-23 00:00:00;20:00:00;3.3;1308.5;220;14.29801106;1126.25;166;812;128;1721.5;1204.75;11.4749999;58.17499924;0.786676604
2004-03-23 00:00:00;21:00:00;1.7;1089;87;7.635017301;884;89;1006;101;1486.5;974.5;12.60000014;54.20000076;0.788145667
2004-03-23 00:00:00;22:00:00;1.3;999.6666667;81;5.252377522;776;81;1141.333333;96;1374.666667;896;11.96666686;54.90000025;0.766390659
2004-03-23 00:00:00;23:00:00;1.3;1041.25;74;5.36960417;781.75;78;1105.25;86;1424.5;911;11.00000024;61.44999981;0.805724763
2004-03-24 00:00:00;00:00:00;1.2;1044.75;55;4.853261953;756;70;1136.75;85;1410.5;901.5;11.07500005;62.22499943;0.819875114
2004-03-24 00:00:00;01:00:00;1.1;997.25;74;4.620274381;744;76;1150.5;79;1405;831.75;10.7750001;62.54999924;0.80822348
2004-03-24 00:00:00;02:00:00;0.9;948.25;35;2.718089096;634;43;1319.75;61;1326;715;11.29999995;60.02499866;0.802531715
2004-03-24 00:00:00;03:00:00;0.6;878.25;29;1.573301041;550.75;43.5;1292.95;63.5;1271.5;683.25;10.57500005;61.59999943;0.785637964
2004-03-24 00:00:00;04:00:00;0.6;907.5;29;1.671669624;558.75;44;1266.15;66;1286.75;720.5;10.22500014;62.67500019;0.781281711
2004-03-24 00:00:00;05:00:00;0.6;892.25;20;1.238308317;521.75;34;1239.35;54;1254.75;647.75;10.875;58.64999962;0.76278189
2004-03-24 00:00:00;06:00:00;0.8;953.75;32;1.699792946;561;43;1212.55;57;1255.25;612.25;10.75;57.22499943;0.738214524
2004-03-24 00:00:00;07:00:00;1.2;1045.25;84;4.750728721;750.75;79;1185.75;75;1403;799.75;10.375;59.22500038;0.745549412
2004-03-24 00:00:00;08:00:00;3.1;1382.75;245;13.76587442;1109;174;831.5;97;1706;1172.5;10.97500014;57.29999924;0.750089689
2004-03-24 00:00:00;09:00:00;4.4;1597.25;553;23.6793354;1395.25;235;652;110;2080.25;1518.5;11.20000005;56.94999981;0.756491439
2004-03-24 00:00:00;10:00:00;3.4;1317.5;450;14.21260155;1123.5;218;761.75;113;1770.25;1286.5;12.10000014;54.92500019;0.77336936
2004-03-24 00:00:00;11:00:00;1.7;1137.75;118;7.959186808;897.5;136;950;88;1505.25;965.5;15.07499957;44.25;0.753454951
2004-03-24 00:00:00;12:00:00;1.5;1097.5;118;6.663517616;842;117;1012.25;85;1440;827.75;15.5999999;40.59999943;0.714590181
2004-03-24 00:00:00;13:00:00;1.7;1117.5;144;8.68744804;927;119;958.75;96;1477;824.5;16.87499952;34.59999943;0.659674922
2004-03-24 00:00:00;14:00:00;2.2;1170.25;159;10.83880126;1008.5;126;879;106;1566;872;16.64999986;35.625;0.669735642
2004-03-24 00:00:00;15:00:00;2.45;1112.25;122;6.669133099;842.25;100;1015.25;91;1494;679.5;11.32500005;63.87500095;0.855392812
2004-03-24 00:00:00;16:00:00;2.7;1389.5;230;11.369255;1027.5;197;828.75;126;1729.5;1002.25;9.625;81.09999847;0.971978724
2004-03-24 00:00:00;17:00:00;2.8;1353.25;320;13.36298848;1095.75;195;773.75;130;1783;1159;11.7249999;69.10000038;0.949663974
2004-03-24 00:00:00;18:00:00;2.7;1260.25;263;12.00412637;1049.75;156;828.25;111;1722;978.75;10.67500019;68.5;0.879355586
2004-03-24 00:00:00;19:00:00;4.5;1501.25;556;20.20092355;1302;247;680.75;134;2008.25;1311.25;10.67499995;67.32499886;0.864271722
2004-03-24 00:00:00;20:00:00;3.5;1272.5;458;14.39923071;1129.5;190;795.25;136;1743.5;1071.25;10.7750001;65.67499924;0.848602352
2004-03-24 00:00:00;21:00:00;2.6;1178.5;214;9.390665193;954.5;169;927.75;125;1571.25;898.5;10.3499999;66.32499886;0.833564568
2004-03-24 00:00:00;22:00:00;1.7;1046.75;97;5.94007506;809;118;1064.25;108;1435;766;10.05000019;66.92499924;0.824761275
2004-03-24 00:00:00;23:00:00;1.3;972.5;79;4.529402998;739.25;81;1186.25;87;1353.75;589;10.42500019;61.10000038;0.771668774
2004-03-25 00:00:00;00:00:00;1.3;997;81;4.486627509;737;80;1167.75;89;1340.5;630.75;10.32500005;59.89999962;0.751587125
2004-03-25 00:00:00;01:00:00;1;969.5;52;2.514599022;620.5;42;1399.5;58;1249.25;478.5;11.04999995;58.42500114;0.768556252
2004-03-25 00:00:00;02:00:00;0.7;902;38;1.78215864;567.5;38;1376.291667;54;1253;478.5;9.099999905;68.14999962;0.789040788
2004-03-25 00:00:00;03:00:00;0.7;921.25;35;1.421816109;538;28;1353.083333;41;1224.25;417;9.474999905;68.17500114;0.809059345
2004-03-25 00:00:00;04:00:00;0.5;858.25;29;0.906697261;489.5;18;1329.875;28;1211.75;377.5;9.324999809;72.29999924;0.849587827
2004-03-25 00:00:00;05:00:00;0.5;878;21;0.616085356;456.75;12;1306.666667;20;1157.75;343.5;9.899999857;66.80000114;0.815170605
2004-03-25 00:00:00;06:00:00;0.6;892.5;46;1.442220422;539.75;43;1283.458333;51;1267.5;412.5;7.550000072;83.22499847;0.869495334
2004-03-25 00:00:00;07:00:00;1.1;1038;55;3.755311504;697;84;1260.25;82;1382.75;604.75;8.075000286;78.97500038;0.854420166
2004-03-25 00:00:00;08:00:00;2.7;1319.5;271;11.57450719;1034.75;184;902.25;112;1720.75;990.75;8.724999905;74.62499809;0.842883898
2004-03-25 00:00:00;09:00:00;3.5;1352.75;434;17.83140496;1234.5;202;740.25;119;1936.75;1175.25;8.599999905;75.125;0.841546574
2004-03-25 00:00:00;10:00:00;2.3;1133.25;300;8.845219157;933.25;133;969;99;1552.25;922.75;9.700000048;69.65000153;0.83887197
2004-03-25 00:00:00;11:00:00;1.6;1065.5;116;6.827184441;849.25;130;1039;98;1468;828.5;11;64.42500019;0.844732585
2004-03-25 00:00:00;12:00:00;1.3;1026.5;95;5.934730068;808.75;106;1081;88;1441.5;732.75;13.5999999;52.95000076;0.820932273
2004-03-25 00:00:00;13:00:00;2;1105.5;211;8.889611855;935;132;957.5;96;1569.5;819.25;14.17500019;48.375;0.777999312
2004-03-25 00:00:00;14:00:00;1.9;1037.75;168;8.178484756;906.5;106;976;81;1492.25;723.25;14.17499995;46.25;0.74382362
2004-03-25 00:00:00;15:00:00;1.9;1084;154;8.618412577;924.25;125;986.25;92;1501;786;16.02499986;41.27499962;0.746150484
2004-03-25 00:00:00;16:00:00;2.2;1104.5;267;10.12379316;982.25;138;939.25;105;1545.25;850;17.67499971;35.40000057;0.70939567
2004-03-25 00:00:00;17:00:00;2;1101.75;143;9.442716439;956.5;120;968;88;1526.5;819.5;17.07499981;37.42500019;0.72249481
2004-03-25 00:00:00;18:00:00;2.9;1239.75;374;14.64182789;1137.25;158;835.75;103;1748.25;990.5;14.92499995;40.52500057;0.683513112
2004-03-25 00:00:00;19:00:00;5.2;1443.25;327.3333333;24.5634838;1418;253;666.25;141;2059.75;1454.25;13.35000014;47.80000019;0.729338178
2004-03-25 00:00:00;20:00:00;4.6;1389;280.6666667;21.62703709;1341;231;691.5;133;1981.5;1487.5;12.5999999;52.54999924;0.764152269
2004-03-25 00:00:00;21:00:00;2.5;1182.75;234;10.31242657;989.25;150;904;119;1538.75;1205;12.22500014;53.22500038;0.755500476
